,dur,sbytes,rate,sload,sloss,sinpkt,smean,ct_srv_src,ct_state_ttl,ct_dst_ltm,ct_dst_src_ltm,ct_srv_dst,label
2078,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,2,4,4,1
2079,1e-05,168,100000.0025,67200000.0,0,0.01,84,1,2,1,1,1,1
2080,0.9931479999999999,990,21.144884,7314.116211,3,88.047452,83,2,1,1,2,2,1
2081,8e-06,200,125000.0003,100000000.0,0,0.008,100,9,2,4,10,9,1
2082,0.216306,908,78.592364,30253.4375,2,24.034000000000002,91,1,1,1,1,1,1
2083,1.419667,1142,14.792201,5899.975098,3,122.239551,95,7,1,1,4,4,1
2084,8e-06,200,125000.0003,100000000.0,0,0.008,100,9,2,4,10,9,1
2085,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,3,4,4,1
2086,0.187631,944,79.944147,36241.34766,2,18.934333,94,1,1,1,1,1,1
2087,2.3020560000000003,1490,9.12228,4747.060547,3,205.661994,124,1,1,1,1,1,1
2088,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,3,4,4,1
2089,3.9192489999999998,1036,5.358169,1939.1469730000001,3,349.354648,86,4,1,1,2,2,1
2090,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,4,10,9,1
2091,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,3,4,4,1
2092,1.987738,480,8.552435000000001,1738.659668,2,212.99622200000002,48,4,1,3,1,3,1
2093,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,4,10,9,1
2094,0.394462,610,43.096675,11134.15234,2,42.981111,61,10,1,1,7,7,1
2095,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,3,4,4,1
2096,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,4,10,9,1
2097,1e-05,696,100000.0025,278400000.0,0,0.01,348,2,2,2,2,2,1
2098,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,4,10,9,1
2099,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,3,4,4,1
2100,1.3194059999999999,828,14.400419,4523.247559,2,146.544333,83,2,1,1,1,1,1
2101,1.551393,1382,77.99441999999999,6889.29248,7,53.496311,46,1,1,1,1,1,1
2102,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,3,4,4,1
2103,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,4,10,9,1
2104,1.6648470000000002,998,25.828198999999998,4531.347168,6,97.932176,55,8,1,3,7,7,1
2105,1.419483,832,11.976192,4221.255371,2,157.609222,83,1,1,1,1,1,1
2106,6e-06,200,166666.6608,133333328.0,0,0.006,100,9,2,3,10,9,1
2107,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,3,4,4,1
2108,2.193321,1490,9.574522,4982.398926,3,199.39281499999998,124,2,1,1,2,2,1
2109,1e-05,168,100000.0025,67200000.0,0,0.01,84,8,2,1,1,1,1
2110,6e-06,200,166666.6608,133333328.0,0,0.006,100,9,2,3,10,9,1
2111,1.9816060000000002,564,8.5789,2050.861816,2,220.165,56,2,1,2,1,2,1
2112,0.66255,564,25.658442,6133.876953,2,73.616667,56,2,1,1,1,1,1
2113,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,1,3,3,1
2114,6e-06,200,166666.6608,133333328.0,0,0.006,100,9,2,3,10,9,1
2115,1.756766,1582,9.676872,6484.643066,2,189.104333,158,1,1,1,1,1,1
2116,0.8213600000000001,1086,62.09214,10051.62207,6,43.229473,54,1,1,1,1,1,1
2117,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
2118,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,1,3,3,1
2119,2.3601959999999997,948,10.59234,2986.192627,4,175.591851,68,1,1,1,1,1,1
2120,0.967778,2916,40.298497,22906.07813,7,50.935686,146,1,1,1,1,1,1
2121,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,3,2,2,3,3,1
2122,5.298801999999999,19699,10.757149,28866.902339999997,14,160.541966,579,1,1,1,1,1,1
2123,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,3,2,2,3,3,1
2124,0.19779000000000002,932,75.838011,33934.98047,2,20.010444,93,1,1,1,1,1,1
2125,2.902221,756,8.614092999999999,1935.069702,4,223.24777400000002,54,1,1,1,1,1,1
2126,8e-06,200,125000.0003,100000000.0,0,0.008,100,9,2,3,10,9,1
2127,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,3,2,2,3,3,1
2128,0.6395350000000001,564,26.581813,6354.616699,2,70.479778,56,1,1,1,1,2,1
2129,2.314356,1110,9.073798,3518.905273,3,205.317551,93,1,1,1,1,1,1
2130,4e-06,200,250000.0006,200000000.0,0,0.004,100,9,2,3,10,9,1
2131,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,1,3,3,1
2132,2.713895,1024,13.633541000000001,2853.463379,6,159.640882,57,3,1,1,1,3,1
2133,4e-06,200,250000.0006,200000000.0,0,0.004,100,9,2,3,10,9,1
2134,1e-05,168,100000.0025,67200000.0,0,0.01,84,1,2,1,1,1,1
2135,3e-06,216,333333.3215,288000000.0,0,0.003,108,1,2,3,3,1,1
2136,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,1,3,3,1
2137,4e-06,200,250000.0006,200000000.0,0,0.004,100,9,2,3,10,9,1
2138,1.430676,1834,140.493027,10003.66309,7,36.683999,46,1,1,1,1,1,1
2139,28.213134999999998,1280,0.673445,344.803925,0,1484.90175,64,1,2,1,1,1,1
2140,4e-06,200,250000.0006,200000000.0,0,0.004,100,9,2,3,10,9,1
2141,1.927572,842,8.819385,3145.926514,2,214.174667,84,1,1,3,5,1,1
2142,1e-05,168,100000.0025,67200000.0,0,0.01,84,1,2,1,1,2,1
2143,0.634451,364,36.251816,4022.375488,1,90.635859,46,1,1,2,2,1,1
2144,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
2145,0.687048,564,24.74354,5915.161621,2,74.933222,56,1,1,1,1,2,1
2146,0.23203200000000002,752,81.885257,23341.60742,2,25.781333,75,1,1,1,1,1,1
2147,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
2148,0.271431,2534,69.999374,68466.75781,3,23.76191,211,1,1,1,1,1,1
2149,2.398434,1000,14.592856,3152.056885,6,141.084353,56,1,1,1,1,5,1
2150,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
2151,1.250338,1186,34.390702000000005,7249.240234000001,7,59.53990400000001,54,1,1,2,2,1,1
2152,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,2,4,4,1
2153,0.289587,790,65.610682,19641.76563,2,32.176333,79,1,1,1,1,1,1
2154,1.250338,1186,34.390702000000005,7249.240234000001,7,59.53990400000001,54,1,1,2,2,1,1
2155,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
2156,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,2,4,4,1
2157,6e-06,2596,166666.6608,1730666624.0,0,0.006,1298,2,2,1,1,1,1
2158,0.35728499999999996,974,137.145419,20263.93555,2,27.483462,70,2,1,1,1,1,1
2159,3e-06,200,333333.3215,266666656.0,0,0.003,100,9,2,3,10,9,1
2160,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,2,4,4,1
2161,2e-05,168,50000.001260000005,33600000.0,0,0.02,84,2,2,1,1,1,1
2162,0.380269,920,107.81841499999999,17755.85156,2,34.569909,77,2,1,1,1,2,1
2163,8e-06,200,125000.0003,100000000.0,0,0.008,100,3,2,2,3,3,1
2164,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,2,4,4,1
2165,3e-06,776,333333.3215,1034666624.0,0,0.003,388,1,2,1,1,1,1
2166,0.19855799999999998,7388,95.689923,276433.0938,4,13.883462,528,1,1,1,2,1,1
2167,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,2,4,4,1
2168,3e-06,776,333333.3215,1034666624.0,0,0.003,388,1,2,1,1,1,1
2169,0.9432219999999999,954,41.347637,7692.780762,7,49.643264,48,1,1,1,1,1,1
2170,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,3,3,1
2171,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,2,4,4,1
2172,3e-06,776,333333.3215,1034666624.0,0,0.003,388,1,2,1,1,1,1
2173,0.623995,564,27.243808,6512.872559,2,69.332778,56,1,1,1,1,1,1
2174,3e-06,200,333333.3215,266666656.0,0,0.003,100,3,2,2,3,3,1
2175,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,1,4,4,1
2176,3e-06,776,333333.3215,1034666624.0,0,0.003,388,1,2,1,1,1,1
2177,0.20893899999999999,1236,71.791288,42615.30859,2,23.215444,124,1,1,1,1,1,1
2178,1.226666,5130,43.206546,32263.0625,11,45.432076,183,2,1,1,1,1,1
2179,1.262176,518,11.884238,2959.967529,2,131.186222,52,1,1,1,1,1,1
2180,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
2181,0.344267,10508,72.618053,230634.9375,6,18.839883,584,1,1,1,1,1,1
2182,1.6e-05,168,62500.00016,42000000.0,0,0.016,84,3,2,1,1,1,1
2183,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
2184,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,1,4,4,1
2185,1.7422400000000002,1178,24.680871,5165.763672,7,82.963813,54,1,1,2,2,1,1
2186,0.38255500000000003,1228,54.894066,23546.94141,3,34.777728,102,1,1,1,1,1,1
2187,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
2188,0.876215,820,19.401631,6738.072265999999,2,97.357222,82,1,1,1,1,1,1
2189,1.069549,3095,38.333915999999995,22102.77539,8,50.930906,141,2,1,1,2,2,1
2190,1.300251,21369,42.299525,127612.2813,14,39.401545,629,2,1,1,1,1,1
2191,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
2192,0.197193,7188,116.637002,273397.125,5,13.1462,449,1,1,1,1,1,1
2193,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,1,4,4,1
2194,0.555665,45752,88.182625,642243.0625,17,12.602949,1144,1,1,1,1,1,1
2195,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,3,7,7,1
2196,0.232591,994,64.490887,30783.65039,2,25.843444,99,1,1,1,1,1,1
2197,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,1,4,4,1
2198,3e-06,200,333333.3215,266666656.0,0,0.003,100,7,2,3,7,7,1
2199,0.763406,992,19.648785,9358.061523,2,78.56155600000001,99,1,1,2,1,1,1
2200,0.657732,564,25.846393,6178.808105,2,73.081333,56,2,1,1,1,1,1
2201,3e-06,200,333333.3215,266666656.0,0,0.003,100,4,2,1,4,4,1
2202,3e-06,200,333333.3215,266666656.0,0,0.003,100,7,2,3,7,7,1
2203,2.4e-05,1848,41666.66519,308000000.0,0,0.024,924,6,2,1,1,1,1
2204,0.466699,2858,36.426047,46282.50781,0,27.452883,159,1,2,1,1,1,1
2205,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
2206,0.466699,2858,36.426047,46282.50781,0,27.452883,159,1,2,1,1,1,1
2207,3.0440419999999997,432613,131.73273700000001,1133540.125,164,9.141267,1295,1,1,1,1,1,1
2208,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
2209,0.45400100000000004,364,33.039574,5621.132812,1,64.857286,46,1,1,2,2,1,1
2210,0.207752,1256,72.20147,43551.92578,2,21.318667,126,1,1,1,1,1,1
2211,8e-06,200,125000.0003,100000000.0,0,0.008,100,4,2,1,4,4,1
2212,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2213,0.436812,16580,61.811487,288471.9063,7,22.990104000000002,829,3,1,1,2,2,1
2214,0.252646,832,67.287826,23716.98047,2,28.071778000000002,83,1,1,1,1,1,1
2215,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2216,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,1,4,4,1
2217,0.834823,1298,106.60942299999999,11921.08984,6,36.296651000000004,54,1,1,1,1,1,1
2218,0.26303499999999996,918,57.02663199999999,25152.54688,2,25.675556,92,1,1,1,1,1,1
2219,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,1,4,4,1
2220,0.989392,72754,98.04001,580105.75,33,13.935098000000002,1010,1,1,1,1,1,1
2221,6e-06,510,166666.6608,340000000.0,0,0.006,255,37,2,11,37,37,1
2222,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,2,7,7,1
2223,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,1,4,4,1
2224,9e-06,858,111111.1072,381333312.0,0,0.009000000000000001,429,37,2,15,37,37,1
2225,0.948823,1302,110.663425,10589.96289,7,35.141594,47,1,1,1,1,1,1
2226,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,2,7,7,1
2227,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,4,2,1,4,4,1
2228,4e-06,1650,250000.0006,1650000000.0,0,0.004,825,37,2,15,37,37,1
2229,0.28686999999999996,792,59.26029200000001,19883.57031,2,31.874444,79,1,1,1,1,1,1
2230,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,2,7,7,1
2231,2e-06,200,500000.0013,400000000.0,0,0.002,100,4,2,1,4,4,1
2232,1e-05,576,100000.0025,230400000.0,0,0.01,288,39,2,14,39,39,1
2233,0.6263569999999999,564,27.141070000000003,6488.3125,2,69.142,56,2,1,1,1,2,1
2234,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,2,7,7,1
2235,2e-06,200,500000.0013,400000000.0,0,0.002,100,4,2,1,4,4,1
2236,9e-06,626,111111.1072,278222208.0,0,0.009000000000000001,313,39,2,15,39,39,1
2237,2e-06,200,500000.0013,400000000.0,0,0.002,100,4,2,1,4,4,1
2238,0.640461,2650,85.875639,31452.34375,6,33.708475,133,1,1,1,2,1,1
2239,1e-05,1156,100000.0025,462400000.0,0,0.01,578,39,2,15,39,39,1
2240,2e-06,200,500000.0013,400000000.0,0,0.002,100,4,2,1,4,4,1
2241,0.24079,548,70.60094000000001,16711.6582,3,21.889999,46,1,1,1,1,1,1
2242,0.81323,6768,50.416243,63558.89844,8,38.725238,308,1,1,1,1,1,1
2243,0.638178,1212,51.709711999999996,14353.362309999999,6,36.658471,67,1,1,1,1,1,1
2244,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,3,7,7,1
2245,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,1,7,7,1
2246,3e-06,168,333333.3215,224000000.0,0,0.003,84,1,2,1,1,1,1
2247,0.8457319999999999,17701,60.30279300000001,162207.4219,13,27.281677000000002,553,1,1,1,1,1,1
2248,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,3,7,7,1
2249,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,1,7,7,1
2250,0.20932399999999998,772,81.21381099999999,26561.69336,2,23.258222,77,1,1,1,1,1,1
2251,0.185435,1402,80.890879,54444.953129999994,2,19.338333,140,1,1,1,1,3,1
2252,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,3,7,7,1
2253,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2254,4e-06,336,250000.0006,336000000.0,0,0.004,168,1,2,1,1,1,1
2255,0.181004,932,82.871096,37082.05469,2,18.764,93,2,1,1,2,3,1
2256,0.8830180000000001,48379,87.200939,430197.3438,24,16.648604000000002,896,1,1,1,1,1,1
2257,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,3,7,7,1
2258,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2259,0.470384,364,36.140685,5425.354492,1,67.197712,46,1,1,2,2,1,1
2260,0.16588,876,90.426817,38051.60547,2,17.365333,88,1,1,1,1,1,1
2261,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2262,1.024007,1206,41.991902,8999.938477,7,48.762237,55,1,1,2,2,1,1
2263,0.265921,812,63.928762,21991.49414,2,29.546778000000003,81,1,1,1,1,2,1
2264,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,8,2,5,8,8,1
2265,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2266,0.18491300000000002,1144,81.119231,44561.49609,2,18.651,114,1,1,1,1,1,1
2267,0.178314,756,84.121269,30552.8457,2,19.152222000000002,76,8,1,3,8,8,1
2268,0.275737,948,54.399666,24777.23438,2,29.507889000000002,95,8,1,3,8,8,1
2269,0.223867,876,75.937946,28195.3125,2,24.874111,88,2,1,1,1,1,1
2270,3e-06,200,333333.3215,266666656.0,0,0.003,100,8,2,5,8,8,1
2271,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2272,0.518223,1140,32.804411,15838.74121,2,55.682556000000005,114,8,1,2,8,8,1
2273,0.504736,942,112.930323,13868.63574,2,38.825845,67,2,1,1,1,1,1
2274,3e-06,200,333333.3215,266666656.0,0,0.003,100,8,2,5,8,8,1
2275,7.312841000000001,10880,5.333085,11604.79199,0,187.50875,272,1,2,1,1,1,1
2276,0.517329,26346,86.985268,393838.375,12,17.838931,878,6,1,3,6,6,1
2277,3e-06,200,333333.3215,266666656.0,0,0.003,100,8,2,5,8,8,1
2278,2e-06,200,500000.0013,400000000.0,0,0.002,100,7,2,1,7,7,1
2279,7.312841000000001,10880,5.333085,11604.79199,0,187.50875,272,1,2,1,1,1,1
2280,0.960707,1816,211.302716,14747.47266,7,24.633513,45,1,1,1,1,1,1
2281,3e-06,200,333333.3215,266666656.0,0,0.003,100,8,2,5,8,8,1
2282,7.312841000000001,10880,5.333085,11604.79199,0,187.50875,272,1,2,1,1,1,1
2283,2e-06,200,500000.0013,400000000.0,0,0.002,100,7,2,1,7,7,1
2284,3e-06,200,333333.3215,266666656.0,0,0.003,100,8,2,5,8,8,1
2285,0.9124270000000001,29340,51.51097,249216.6406,13,29.43313,917,6,1,1,6,6,1
2286,7.312841000000001,10880,5.333085,11604.79199,0,187.50875,272,1,2,1,1,1,1
2287,2e-06,200,500000.0013,400000000.0,0,0.002,100,7,2,1,7,7,1
2288,3e-06,200,333333.3215,266666656.0,0,0.003,100,8,2,5,8,8,1
2289,0.716843,564,23.715095,5669.302734000001,2,74.315556,56,1,1,1,1,1,1
2290,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,8,2,4,8,8,1
2291,2e-06,200,500000.0013,400000000.0,0,0.002,100,7,2,1,7,7,1
2292,0.23601599999999998,788,72.029013,24066.16406,2,26.224,79,2,1,1,1,1,1
2293,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,8,2,4,8,8,1
2294,0.258205,2036,58.093376,56792.08594,2,28.543221999999997,204,10,1,2,10,10,1
2295,1.051769,2550,14.261686,17456.30469,2,111.022222,255,3,1,1,3,3,1
2296,0.46087,26270,93.301799,440818.4688,12,15.892068,876,6,1,2,6,6,1
2297,0.471005,2164,36.093036,33086.69922,2,50.001778,216,10,1,2,10,10,1
2298,3e-06,200,333333.3215,266666656.0,0,0.003,100,7,2,2,7,7,1
2299,0.703445,28436,66.814035,313883.8125,14,20.936728,836,6,1,2,6,6,1
2300,8e-06,200,125000.0003,100000000.0,0,0.008,100,8,2,4,8,8,1
2301,0.664928,564,25.566677,6111.939941,2,73.880889,56,1,1,1,1,1,1
2302,3e-06,200,333333.3215,266666656.0,0,0.003,100,7,2,2,7,7,1
2303,0.45286400000000004,820,37.538864000000004,13037.02637,2,48.224778,82,1,1,2,1,1,1
2304,0.193305,1006,77.59757900000001,37495.14844,2,20.333556,101,1,1,1,1,1,1
2305,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2306,0.46282,364,36.731343,5514.022949,1,66.117145,46,1,1,2,2,1,1
2307,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,3,7,7,1
2308,9e-06,168,111111.1072,74666664.0,0,0.009000000000000001,84,1,2,1,1,1,1
2309,0.283004,490,60.069825,12466.25586,2,31.444889,49,1,1,2,1,1,1
2310,3e-06,168,333333.3215,224000000.0,0,0.003,84,1,2,2,1,1,1
2311,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,3,7,7,1
2312,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2313,0.520529,27208,82.608274,405095.5938,13,16.530065,850,7,1,3,7,7,1
2314,0.341329,1248,43.945869,26344.08398,2,36.073221999999994,125,1,1,1,1,1,1
2315,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,3,7,7,1
2316,3e-06,200,333333.3215,266666656.0,0,0.003,100,5,2,1,5,5,1
2317,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,3,7,7,1
2318,0.728226,27368,59.047603,290635.0625,12,25.111241,912,5,1,1,5,5,1
2319,4e-06,168,250000.0006,168000000.0,0,0.004,84,1,2,1,1,1,1
2320,6e-06,200,166666.6608,133333328.0,0,0.006,100,7,2,3,7,7,1
2321,1e-06,168,1000000.003,672000000.0,0,0.001,84,2,2,1,1,1,1
2322,0.628675,564,27.041,6464.389647999999,2,69.215778,56,1,1,1,1,1,1
2323,3e-06,200,333333.3215,266666656.0,0,0.003,100,5,2,1,5,5,1
2324,6e-06,200,166666.6608,133333328.0,0,0.006,100,7,2,3,7,7,1
2325,0.272852,832,62.304838000000004,21960.62305,2,30.316889,83,1,1,1,1,1,1
2326,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,5,2,1,5,5,1
2327,0.8426600000000001,17438,43.908575,158659.4844,9,36.637392999999996,727,1,1,1,1,1,1
2328,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,4,7,7,1
2329,0.476117,942,39.906156,14248.59766,2,52.901889000000004,94,1,1,1,2,1,1
2330,8e-06,168,125000.0003,84000000.0,0,0.008,84,1,2,1,1,1,1
2331,8e-06,200,125000.0003,100000000.0,0,0.008,100,7,2,4,7,7,1
2332,0.285717,3592,66.49936600000001,92203.11719,3,25.974273,299,1,1,1,1,1,1
2333,7.200432000000001,400,0.416642,333.313354,0,2400.144,100,6,2,4,6,6,1
2334,0.316296,1980,47.42393,45071.70313,2,28.827221999999995,198,5,1,1,1,1,1
2335,0.422821,806,54.39654300000001,13736.30957,2,46.980111,81,3,1,1,2,3,1
2336,7.200432000000001,400,0.416642,333.313354,0,2400.144,100,6,2,4,6,6,1
2337,6e-06,200,166666.6608,133333328.0,0,0.006,100,7,2,4,7,7,1
2338,0.375411,2312,39.956208000000004,44346.0625,2,33.819444,231,6,1,1,1,1,1
2339,1.1e-05,2472,90909.0902,898909056.0,0,0.011000000000000001,1236,1,2,1,1,1,1
2340,7.200432000000001,400,0.416642,333.313354,0,2400.144,100,6,2,4,6,6,1
2341,6e-06,200,166666.6608,133333328.0,0,0.006,100,7,2,4,7,7,1
2342,0.157418,10578,133.40278899999998,503983.0313,5,9.3634,661,3,1,1,1,1,1
2343,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,3,5,5,1
2344,0.187609,878,79.95352,33729.72656,2,19.208778,88,1,1,1,1,1,1
2345,6e-06,200,166666.6608,133333328.0,0,0.006,100,7,2,4,7,7,1
2346,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,3,5,5,1
2347,0.23674099999999998,870,71.80843,26459.29492,2,26.304555999999998,87,2,1,1,1,1,1
2348,6e-06,200,166666.6608,133333328.0,0,0.006,100,7,2,4,7,7,1
2349,8e-06,200,125000.0003,100000000.0,0,0.008,100,5,2,3,5,5,1
2350,0.6273479999999999,564,27.098197,6478.062988000001,2,69.26644399999999,56,1,1,1,1,2,1
2351,6e-06,200,166666.6608,133333328.0,0,0.006,100,7,2,4,7,7,1
2352,6.808372,8692,212.826208,10162.782229999999,7,34.212925,43,1,1,1,1,1,1
2353,0.8693549999999999,364,17.254171,2935.509521,1,124.02571,46,1,1,2,2,1,1
2354,7.000000000000001e-06,200,142857.1409,114285712.0,0,0.006999999999999999,100,5,2,3,5,5,1
2355,0.165697,938,90.52668800000001,40797.35938,2,18.020332999999997,94,4,1,1,1,1,1
2356,0.398613,964,42.647881,17420.4043,2,44.290333000000004,96,2,1,1,1,1,1
2357,7.000000000000001e-06,200,142857.1409,114285712.0,0,0.006999999999999999,100,5,2,3,5,5,1
2358,0.224446,880,75.74205,28229.507810000003,2,24.938444,88,4,1,1,1,1,1
2359,1.010993,1590,20.771657,11537.17188,3,91.799634,133,1,1,1,1,1,1
2360,0.345881,954,49.149854,19868.10547,2,38.431222,95,3,1,2,5,3,1
2361,7.000000000000001e-06,200,142857.1409,114285712.0,0,0.006999999999999999,100,5,2,3,5,5,1
2362,1e-05,168,100000.0025,67200000.0,0,0.01,84,1,2,1,1,1,1
2363,0.8671129999999999,2674,116.478476,23646.2832,4,37.700564,111,2,1,1,5,1,1
2364,0.981843,12538,62.12806,98516.76563,10,36.364554,448,2,1,2,1,1,1
2365,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2366,4e-06,168,250000.0006,168000000.0,0,0.004,84,2,2,1,1,1,1
2367,7.000000000000001e-06,200,142857.1409,114285712.0,0,0.006999999999999999,100,5,2,3,5,5,1
2368,0.7336739999999999,1104,74.965176,11438.32324,6,38.614421,55,2,1,1,1,1,1
2369,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2370,0.198509,1332,75.563327,48320.23047,2,20.264889,133,2,1,1,1,1,1
2371,0.19053499999999998,796,110.215974,30104.70703,2,21.170556,80,1,1,1,1,1,1
2372,7.000000000000001e-06,200,142857.1409,114285712.0,0,0.006999999999999999,100,5,2,3,5,5,1
2373,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2374,0.25508200000000003,820,90.16708,23145.49805,2,28.342444,82,2,1,2,2,2,1
2375,0.190928,772,78.563648,29120.92578,2,19.638333,77,1,1,1,1,1,1
2376,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,2,6,6,1
2377,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,2,7,7,1
2378,0.631051,564,26.939185,6440.049805,2,69.50755600000001,56,1,1,1,1,2,1
2379,0.205261,906,151.027224,32388.03125,2,18.66009,76,1,1,1,1,1,1
2380,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,2,6,6,1
2381,1e-05,168,100000.0025,67200000.0,0,0.01,84,2,2,1,1,1,1
2382,0.647112,4254,66.449083,50402.40234,9,28.091521999999998,177,1,1,1,1,1,1
2383,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,6,2,2,6,6,1
2384,0.290871,776,58.445154,19225.01758,2,32.319,78,3,1,1,1,1,1
2385,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
2386,0.624271,564,27.231764000000002,6509.993652,2,68.970778,56,1,1,1,1,1,1
2387,4e-06,168,250000.0006,168000000.0,0,0.004,84,1,2,1,1,1,1
2388,0.35893400000000003,1338,58.50658000000001,27347.64648,3,32.630365000000005,112,2,1,1,1,1,1
2389,8e-06,200,125000.0003,100000000.0,0,0.008,100,6,2,2,6,6,1
2390,9e-06,200,111111.1072,88888888.0,0,0.009000000000000001,100,7,2,3,7,7,1
